ticker,date,run_pct,drop_pct,retrace,run_bars,drop_bars,L_atr,n_sup,room_to_sup,nearest_gap,held_highest_HL,err_fixed35,err_fixed50,err_highHL,err_recentHL,err_launch,run_bkt
NVDA,2024-10-22,1.5398678104345365,1.4195692819056736,0.9360730593607238,7,8,0.2983391470468287,3,0.8082191780821973,0.12785388127852648,False,0.5860730593607199,0.43607305936072377,0.12785388127852648,0.12785388127852648,0.06392694063927622,big
NVDA,2024-10-23,1.8880161418173784,1.2447839309710667,0.6717557251908424,8,6,0.49755086991034636,2,1.0229007633587797,0.35114503816793735,True,0.32175572519083856,0.17175572519083693,0.35114503816793735,0.35114503816793735,0.32824427480915763,huge
NVDA,2024-10-23,0.9424387414818121,0.6212295317437583,0.6653846153846166,14,4,0.3523096777033425,2,1.2307692307692375,0.5653846153846209,True,0.31538461538461,0.16538461538461657,0.5653846153846209,0.5653846153846209,0.3346153846153834,small
NVDA,2024-10-24,1.0031755196304752,0.8217220435869792,0.8273381294963946,10,7,0.47028142954550856,3,0.5395683453237463,0.17266187050360535,False,0.4773381294963865,0.3273381294963946,0.2877697841726483,0.2877697841726483,0.17266187050360535,medium
NVDA,2024-10-29,1.0605359621338901,0.5387893087298057,0.5134228187919531,13,8,0.2949101888744354,4,0.33892617449665824,0.17449664429529485,False,0.16342281879195308,0.013422818791953093,0.17449664429529485,0.17449664429529485,0.4865771812080469,medium
NVDA,2024-10-30,2.056967796053826,0.646821284351214,0.320921985815604,6,2,0.39443336587918554,1,1.101063829787233,0.7801418439716291,True,0.029078014184394974,0.17907801418439598,0.7801418439716291,0.679078014184396,0.679078014184396,huge
NVDA,2024-10-31,0.8981132075471681,0.3440795871045014,0.38655462184874695,6,6,0.41665624884048813,1,1.168067226890747,0.7815126050420002,True,0.036554621848758864,0.11344537815125308,0.7815126050420002,0.6134453781512531,0.6134453781512531,small
NVDA,2024-11-04,1.069168666812131,1.3744962579159445,1.2993197278911552,6,13,0.4212953145765251,1,1.1904761904761914,0.10884353741496375,False,0.9493197278911562,0.7993197278911648,0.10884353741496375,0.29931972789115513,0.29931972789115513,medium
NVDA,2024-11-05,0.7536606373815758,0.7124029351000926,0.9523809523809421,12,7,0.28931513671853243,2,1.1428571428571468,0.19047619047620465,True,0.6023809523809394,0.45238095238094206,0.19047619047620465,0.19047619047620465,0.04761904761905793,small
NVDA,2024-11-06,1.4660385318520657,0.6999064481480332,0.48441247002398824,9,2,0.4975960932483746,2,1.0671462829736142,0.5827338129496261,True,0.13441247002399165,0.01558752997601858,0.5827338129496261,0.5827338129496261,0.5155875299760118,big
NVDA,2024-11-06,0.8977035490605572,0.21380784881716136,0.2403100775193778,19,6,0.44381319527375884,3,1.0,0.7596899224806222,True,0.10968992248062441,0.2596899224806222,0.7596899224806222,0.7596899224806222,0.7596899224806222,small
NVDA,2024-11-08,0.9586844529357587,0.5542038388753864,0.583629893238449,11,4,0.3575287141585711,3,0.7046263345195789,0.1209964412811298,True,0.2336298932384521,0.08362989323843895,0.1209964412811298,0.1209964412811298,0.41637010676155095,small
NVDA,2024-11-11,1.8992625573952897,1.1879565781388741,0.6373626373626431,11,16,0.4274486574999391,3,0.7344322344322355,0.09706959706959244,True,0.2873626373626415,0.13736263736264828,0.09706959706959244,0.09706959706959244,0.3626373626373569,huge
NVDA,2024-11-14,1.130077714053003,1.6979865771812086,1.5195195195195275,17,32,0.44470378949433276,4,0.38738738738739537,0.5195195195195275,False,1.1695195195195232,1.019519519519536,1.132132132132132,1.132132132132132,0.5195195195195275,medium
NVDA,2024-11-15,0.6558411952442761,1.8536585365853633,2.8449197860962463,8,13,0.4912438057932675,3,1.1978609625668468,1.03743315508021,False,2.494919786096255,2.3449197860962463,1.6470588235293993,1.5614973262032132,1.844919786096246,small
NVDA,2024-11-15,1.360301972793958,0.5375210792580005,0.40052356020941765,10,4,0.2862156006973188,3,0.7539267015706808,0.3534031413612631,True,0.050523560209419886,0.0994764397905749,0.3534031413612631,0.3534031413612631,0.5994764397905823,big
NVDA,2024-11-18,2.3074683360023407,0.6474564212024368,0.28706624605678877,9,2,0.5301040431863494,2,1.0015772870662447,0.7145110410094558,True,0.06293375394320853,0.2129337539432112,0.7145110410094558,0.7145110410094558,0.7129337539432112,huge
NVDA,2024-11-18,0.9035714285714189,1.3485293597139936,1.5059288537549353,10,8,0.4668878626317383,3,1.0553359683794419,0.22134387351776738,False,1.15592885375494,1.0059288537549353,0.4505928853754935,0.4505928853754935,0.5059288537549353,small
NVDA,2024-11-18,1.4008311837202523,1.279016358689873,0.92583120204603,13,5,0.2323589895951348,2,1.0511508951406625,0.1253196930946325,True,0.5758312020460314,0.42583120204603,0.1253196930946325,0.1253196930946325,0.07416879795397004,big
NVDA,2024-11-19,1.5918754612222055,0.6295399515738671,0.4017660044150195,13,6,0.4649692895923825,2,1.2494481236203063,0.8476821192052869,True,0.051766004415016324,0.09823399558497427,0.8476821192052869,0.8476821192052869,0.5982339955849806,big
NVDA,2024-11-19,2.4254251463618752,0.45930865541644755,0.19396551724138156,37,3,0.29860105920077024,3,0.336206896551727,0.1422413793103454,True,0.1560344827586217,0.30603448275861844,0.1422413793103454,0.1422413793103454,0.8060344827586184,huge
NVDA,2024-11-20,2.078835573507894,1.5862186593893834,0.7788944723618091,9,6,0.4822223274600671,2,1.0536013400335,0.2747068676716909,True,0.42889447236180955,0.2788944723618043,0.2747068676716909,0.2747068676716909,0.2211055276381909,huge
NVDA,2024-11-21,1.9295774647887387,1.264336050849808,0.6678832116788345,6,3,1.1294180319102858,1,1.4744525547445282,0.8065693430656936,True,0.3178832116788345,0.16788321167883447,0.8065693430656936,0.33211678832116553,0.33211678832116553,huge
NVDA,2024-11-21,0.8075182735816196,0.7458048477315189,0.9310344827586342,10,2,0.7485218123409385,3,0.5948275862068964,0.33620689655173785,False,0.5810344827586281,0.4310344827586465,0.33620689655173785,0.33620689655173785,0.06896551724136579,small
NVDA,2024-11-21,2.4501978205039228,1.172086720867202,0.490084985835691,13,3,0.5208994014682831,2,1.0439093484419266,0.5538243626062357,True,0.1400849858356906,0.009915014164313032,0.5538243626062357,0.5538243626062357,0.509915014164309,huge
NVDA,2024-11-25,0.7117954677512999,1.4568008077311485,2.06122448979595,6,11,0.5723136416012812,1,1.7040816326530663,0.3571428571428841,False,1.7112244897959576,1.5612244897959648,0.3571428571428841,1.0612244897959504,1.0612244897959504,small
NVDA,2024-11-25,0.6459854014598474,1.1495086485114259,1.7909604519773965,7,8,0.3375723008844505,2,1.0338983050847474,0.1807909604519754,False,1.4409604519773835,1.2909604519773965,0.7570621468926491,0.7570621468926491,0.7909604519773964,small
NVDA,2024-11-27,1.6773706082357378,0.43100245225532,0.2612612612612542,20,4,0.28877749495496496,3,0.2567567567567538,0.00450450450450041,True,0.08873873873874001,0.23873873873875218,0.00450450450450041,0.00450450450450041,0.7387387387387457,big
NVDA,2024-12-04,0.8251000389532352,0.5127844900253007,0.6266094420600904,9,2,0.34866897062634944,3,0.5836909871244591,0.042918454935631324,True,0.27660944206007826,0.12660944206009045,0.042918454935631324,0.042918454935631324,0.37339055793990955,small
NVDA,2024-12-04,1.0598218372592483,0.41808933175388086,0.3986710963455124,8,3,0.3008386680653972,2,1.1029900332225924,0.70431893687708,True,0.048671096345516154,0.10132890365448763,0.70431893687708,0.70431893687708,0.6013289036544877,medium
NVDA,2024-12-04,0.9319046455621152,0.3458053807317242,0.37453183520599026,8,1,0.27252075088115496,2,0.9737827715355832,0.5992509363295929,True,0.024531835205987083,0.12546816479399908,0.5992509363295929,0.5992509363295929,0.6254681647940097,small
NVDA,2024-12-04,1.2220524927093395,0.34984222801481063,0.28977272727272363,16,2,0.22169627817711324,2,1.0852272727272765,0.7954545454545527,True,0.06022727272726994,0.2102272727272764,0.7954545454545527,0.7954545454545527,0.7102272727272764,medium
NVDA,2024-12-05,1.6193910812122947,0.5220952055963247,0.32762312633833496,17,4,0.3591217064335971,2,1.0,0.672376873661665,True,0.022376873661664413,0.17237687366165894,0.672376873661665,0.672376873661665,0.672376873661665,big
NVDA,2024-12-09,1.1208330320341395,1.2800343249427861,1.1548387096774058,16,15,0.3016005597223802,3,0.49677419354839003,0.11612903225804973,False,0.8048387096774149,0.6548387096774058,0.6580645161290157,0.6580645161290157,0.15483870967740576,medium
NVDA,2024-12-11,2.2618609783008585,0.5610501708325849,0.2536585365853648,17,5,0.4201373284524312,3,0.5967479674796741,0.34308943089430927,True,0.09634146341463842,0.24634146341463056,0.34308943089430927,0.34308943089430927,0.7463414634146351,huge
NVDA,2024-12-11,1.047082611207407,0.45737154291432486,0.4413793103448326,15,3,0.29009103277193016,3,0.8620689655172312,0.42068965517239865,True,0.09137931034484141,0.058620689655177215,0.42068965517239865,0.42068965517239865,0.5586206896551674,medium
NVDA,2024-12-12,0.8322944929236569,1.0108723319151933,1.2246696035242268,9,10,0.45167820108602,3,0.9911894273127833,0.01321585903082509,False,0.8746696035242368,0.7246696035242268,0.2334801762114436,0.2334801762114436,0.22466960352422688,small
NVDA,2024-12-12,1.4552785923753557,0.7551396466379936,0.5264483627204006,18,8,0.31067038981663125,3,0.7178841309823645,0.19143576826196387,True,0.1764483627203985,0.026448362720393484,0.19143576826196387,0.19143576826196387,0.47355163727959937,big
NVDA,2024-12-13,0.6008261359369004,0.7764091078760673,1.3000000000000178,6,2,0.5571308681489501,1,1.7500000000000089,0.44999999999999113,True,0.9500000000000088,0.8000000000000356,0.44999999999999113,0.30000000000001775,0.30000000000001775,small
NVDA,2024-12-13,1.1192067903552987,0.4976972218095498,0.4496644295302093,14,3,0.41349028588157627,4,0.24496644295302475,0.11409395973153454,False,0.09966442953020928,0.05033557046979072,0.20469798657718455,0.20469798657718455,0.5503355704697908,medium
NVDA,2024-12-16,0.7746908868874876,0.9959480440792198,1.2955665024630694,10,8,0.39240514872462307,3,1.1773399014778416,0.09852216748768046,False,0.9455665024630806,0.7955665024630694,0.11822660098522775,0.11822660098522775,0.29556650246306937,small
NVDA,2024-12-16,1.4672168729940296,0.7380629612893431,0.5104166666666646,10,4,0.2591959646284011,3,0.9010416666666672,0.39062500000000255,True,0.16041666666666393,0.01041666666665726,0.39062500000000255,0.39062500000000255,0.4895833333333353,big
NVDA,2024-12-17,1.8111662335616956,0.7579859231185627,0.4260869565217352,7,3,0.6218837107435543,2,1.0304347826086928,0.6043478260869575,True,0.07608695652173181,0.07391304347826788,0.6043478260869575,0.6043478260869575,0.5739130434782648,huge
NVDA,2024-12-17,1.2597875804325915,0.8345136469777615,0.6707692307692329,8,3,0.5439441301627378,2,1.3753846153846239,0.7046153846153909,True,0.32076923076923636,0.17076923076923287,0.7046153846153909,0.7046153846153909,0.3292307692307671,big
NVDA,2024-12-17,1.4025353523677584,1.7669187217388127,1.2774725274725216,9,10,0.4542101337600545,2,1.030219780219768,0.145604395604402,False,0.9274725274725256,0.7774725274725295,0.2472527472527537,0.2472527472527537,0.27747252747252166,big
NVDA,2024-12-19,2.3213194868662126,1.8880597014925382,0.8322368421052657,6,10,0.6776199631979758,1,1.0509868421052637,0.21874999999999795,True,0.4822368421052671,0.3322368421052704,0.21874999999999795,0.16776315789473428,0.16776315789473428,huge
NVDA,2024-12-19,0.9722011241075506,1.489393711448766,1.5468749999999907,7,15,0.44071850028505116,2,1.0546874999999947,0.44140624999999784,False,1.196874999999985,1.0468750000000018,0.492187499999996,0.492187499999996,0.5468749999999907,small
NVDA,2024-12-20,4.250299725412851,0.6640451105505344,0.16287534121929198,22,2,0.5741958646771845,3,0.36032757051865116,0.19745222929935918,True,0.18712465878070697,0.337124658780708,0.19745222929935918,0.19745222929935918,0.837124658780708,huge
NVDA,2024-12-20,0.9929078014184491,1.2788290952099273,1.3007518796992281,10,7,0.447999790934664,3,0.7293233082706689,0.25187969924810255,False,0.9507518796992378,0.8007518796992389,0.5714285714285592,0.5714285714285592,0.3007518796992282,small
NVDA,2024-12-20,0.7762931999701367,1.5591437671283535,2.024038461538467,15,14,0.3521789921049453,2,1.3749999999999898,0.6201923076923223,False,1.6740384615384603,1.5240384615384808,0.6490384615384774,0.6490384615384774,1.0240384615384672,small
NVDA,2024-12-26,1.1809882625706385,0.44396706050841717,0.38036809815951306,12,2,0.3960315384837811,2,1.1073619631901914,0.7269938650306783,True,0.030368098159506078,0.11963190184048694,0.7269938650306783,0.7269938650306783,0.619631901840487,medium
NVDA,2024-12-27,0.8966616028752514,0.4223128052587041,0.4752066115702354,8,2,0.44029614904325814,2,1.1198347107437858,0.6446280991735505,True,0.12520661157024598,0.024793388429752844,0.6446280991735505,0.6446280991735505,0.5247933884297646,small
NVDA,2024-12-27,0.8790072388831421,0.519879915061858,0.5966386554621688,11,3,0.3239408891935296,2,1.0084033613445302,0.41176470588236136,True,0.24663865546218075,0.09663865546216882,0.41176470588236136,0.41176470588236136,0.4033613445378312,small
NVDA,2024-12-30,2.8556593977154687,1.4927525780630226,0.5376623376623367,9,2,0.37573414592016413,3,0.5896103896103858,0.05194805194804907,True,0.18766233766233706,0.037662337662340374,0.05194805194804907,0.05194805194804907,0.4623376623376633,huge
NVDA,2024-12-30,1.0898983249213523,0.6584659913169296,0.6107382550335627,6,6,0.5695886979487819,1,1.073825503355715,0.46308724832215215,True,0.260738255033556,0.11073825503355314,0.46308724832215215,0.38926174496643734,0.38926174496643734,medium
NVDA,2024-12-30,1.970335902282978,0.9982174688057082,0.5166051660516611,22,11,0.4540541518145841,3,0.33579335793357706,0.180811808118084,False,0.16660516605166373,0.016605166051655854,0.180811808118084,0.180811808118084,0.4833948339483389,huge
NVDA,2024-12-31,0.9453625130266563,1.0397463313915085,1.1102362204724516,9,6,0.2684852743895919,3,0.8503937007874046,0.06299212598423892,False,0.7602362204724505,0.6102362204724628,0.2598425196850471,0.2598425196850471,0.1102362204724517,small
NVDA,2025-01-02,1.3871650726436489,2.657161373946855,1.9421052631578877,20,8,0.55593247960758,4,0.35263157894737573,0.6684210526315674,False,1.592105263157893,1.4421052631578952,1.589473684210512,1.589473684210512,0.9421052631578878,big
NVDA,2025-01-02,1.2271069020156922,0.4950855478704091,0.40840840840841447,7,4,0.44991442823170125,2,0.9669669669669627,0.5585585585585483,True,0.05840840840841019,0.09159159159159408,0.5585585585585483,0.5585585585585483,0.5915915915915856,medium
NVDA,2025-01-02,0.4945454545454595,0.6151396728904286,1.2499999999999791,9,1,0.3671206780433101,2,1.9264705882352782,0.676470588235299,True,0.8999999999999833,0.7499999999999791,0.676470588235299,0.676470588235299,0.2499999999999791,small
NVDA,2025-01-07,1.260014823703806,1.0526315789473621,0.8459383753501366,8,6,0.5107858724715213,2,1.0420168067226827,0.1960784313725462,True,0.4959383753501326,0.34593837535014454,0.1960784313725462,0.1960784313725462,0.15406162464986342,big
NVDA,2025-01-08,1.5905074476142478,0.9017324623686525,0.5759637188208631,11,7,0.46180289936599883,2,1.0158730158730143,0.4399092970521512,True,0.22596371882086627,0.0759637188208695,0.4399092970521512,0.4399092970521512,0.42403628117913694,big
NVDA,2025-01-10,2.3157973118880184,1.6629671409337337,0.7347266881028895,8,5,0.5834695911436422,2,0.9983922829581917,0.2636655948553021,True,0.38472668810288774,0.23472668810288957,0.2636655948553021,0.2636655948553021,0.26527331189711045,huge
NVDA,2025-01-10,1.3251406573882085,0.4237597720464766,0.3240223463687235,15,3,0.47298303227490707,4,0.3240223463687235,0.0,True,0.02597765363127411,0.17597765363126855,0.0,0.0,0.6759776536312765,big
NVDA,2025-01-14,1.1543459980123774,1.7155380894800347,1.5033112582781427,17,13,0.3361212156585655,4,0.980132450331125,0.357615894039732,False,1.153311258278135,1.0033112582781427,0.5231788079470178,0.5231788079470178,0.5033112582781427,medium
NVDA,2025-01-15,1.4576714632778833,0.43838644317553793,0.3051282051282063,15,6,0.4224878400657472,3,0.37179487179487103,0.06666666666666472,True,0.04487179487179805,0.19487179487179368,0.06666666666666472,0.06666666666666472,0.6948717948717936,big
NVDA,2025-01-16,0.7950070584738785,0.5749668288367987,0.7289719626168282,10,2,0.44976993707635465,3,0.7570093457943995,0.028037383177571335,True,0.3789719626168414,0.22897196261682815,0.028037383177571335,0.028037383177571335,0.2710280373831719,small
NVDA,2025-01-16,1.501737083940372,1.7187442493835188,1.1616915422885523,14,12,0.2754646775648108,3,0.519900497512434,0.019900497512433942,False,0.8116915422885551,0.6616915422885523,0.6417910447761184,0.6417910447761184,0.1616915422885523,big
NVDA,2025-01-17,0.9910766530134507,0.5178345102299294,0.527675276752753,6,4,0.47870379655315604,1,1.3542435424354196,0.8265682656826664,True,0.17767527675276248,0.027675276752742565,0.8265682656826664,0.47232472324724695,0.47232472324724695,small
NVDA,2025-01-21,0.9059940566789881,0.6177273380261351,0.6879999999999882,12,4,0.5203750932502446,3,0.6039999999999963,0.08399999999999182,True,0.3379999999999882,0.18799999999998818,0.08399999999999182,0.08399999999999182,0.3120000000000118,small
NVDA,2025-01-21,2.0396417137307155,0.7473736163012071,0.3738977072310403,14,11,0.28964218157171656,2,1.007054673721344,0.6331569664903036,True,0.02389770723103681,0.12610229276895468,0.6331569664903036,0.6331569664903036,0.6261022927689597,huge
NVDA,2025-01-28,4.019114258895817,2.0836751435603,0.53927813163482,9,5,0.8766841425395704,2,0.9957537154989393,0.45647558386411935,True,0.18927813163482085,0.03927813163481995,0.45647558386411935,0.45647558386411935,0.46072186836518003,huge
NVDA,2025-01-28,5.940428380187424,1.3425999052282442,0.23943661971830998,19,4,0.8417917416916573,3,0.8859154929577463,0.6464788732394363,True,0.11056338028168952,0.260563380281691,0.6464788732394363,0.6464788732394363,0.76056338028169,huge
NVDA,2025-01-28,1.2969392234326989,1.1424519382288076,0.892307692307694,6,5,0.7173531901067224,1,1.2307692307692308,0.3384615384615367,True,0.5423076923076976,0.3923076923076941,0.3384615384615367,0.10769230769230595,0.10769230769230595,big
NVDA,2025-01-28,1.162974683544303,0.9540940017204964,0.8299319727891156,8,3,0.49783046044873147,2,1.0272108843537457,0.19727891156463026,True,0.4799319727891165,0.3299319727891155,0.19727891156463026,0.19727891156463026,0.1700680272108845,medium
NVDA,2025-01-29,0.8666503147739371,1.1996433492745433,1.3962264150943404,9,6,0.7621002963255711,3,1.0566037735849076,0.1415094339622692,False,1.0462264150943457,0.8962264150943404,0.3396226415094327,0.3396226415094327,0.39622641509434037,small
NVDA,2025-01-29,1.0436704457086656,2.746273493195075,2.658823529411783,8,5,0.5695109170962206,3,0.7137254901960806,1.4431372549019732,False,2.3088235294117867,2.1588235294117886,1.9450980392157025,1.9450980392157025,1.658823529411783,medium
NVDA,2025-01-29,1.4459032740568347,1.4580602883355185,1.0229885057471302,12,3,0.5810912828713423,4,0.6839080459770122,0.0,False,0.6729885057471321,0.5229885057471342,0.3390804597701179,0.3390804597701179,0.022988505747130097,big
NVDA,2025-01-29,1.5296841408963193,1.0261421939897426,0.6810810810810807,7,5,0.6142872464789317,2,1.205405405405402,0.5243243243243213,True,0.33108108108107803,0.18108108108108456,0.5243243243243213,0.5243243243243213,0.31891891891891927,big
NVDA,2025-01-30,1.9568151147098458,1.472534745201854,0.7672413793103475,8,6,0.7342692566660508,3,1.0517241379310367,0.284482758620689,True,0.41724137931034755,0.2672413793103476,0.284482758620689,0.284482758620689,0.23275862068965242,huge
NVDA,2025-02-03,0.7606224864486839,1.4143167028199526,1.8735632183907895,6,3,0.9335033646685337,1,2.55172413793102,0.6781609195402303,True,1.5235632183907863,1.3735632183907895,0.6781609195402303,0.8735632183907895,0.8735632183907895,small
NVDA,2025-02-03,3.7001230444717823,2.0933977455716577,0.5866983372921621,8,21,0.9504069771400024,2,0.9976247030878848,0.41092636579572267,True,0.23669833729216128,0.08669833729216044,0.41092636579572267,0.41092636579572267,0.41330166270783786,huge
NVDA,2025-02-03,2.4364955935718053,0.9784075573549229,0.41134751773049416,11,3,0.522004542372496,2,1.0141843971631177,0.6028368794326235,True,0.0613475177304919,0.08865248226950331,0.6028368794326235,0.6028368794326235,0.5886524822695058,huge
NVDA,2025-02-04,1.1140180605958372,1.1852099156998595,1.075757575757571,7,15,0.3949850277647532,2,1.015151515151512,0.06060606060605898,True,0.7257575757575705,0.5757575757575764,0.06060606060605898,0.06060606060605898,0.07575757575757103,medium
NVDA,2025-02-05,1.1964271080881699,0.6397279131913451,0.5410958904109557,9,3,0.610452878250739,3,0.8835616438356148,0.342465753424659,True,0.19109589041095723,0.0410958904109509,0.342465753424659,0.342465753424659,0.4589041095890442,medium
NVDA,2025-02-05,1.494421369818384,0.8144433299899704,0.5531335149863782,10,2,0.5036291539438481,2,1.0463215258855632,0.49318801089918485,True,0.20313351498637472,0.05313351498638209,0.49318801089918485,0.49318801089918485,0.4468664850136218,big
NVDA,2025-02-05,0.9487512163477146,0.7550807293758517,0.8034188034188003,12,3,0.28241910700507694,2,1.0940170940170935,0.29059829059829306,True,0.45341880341880575,0.3034188034188064,0.29059829059829306,0.29059829059829306,0.19658119658119969,small
NVDA,2025-02-06,1.636680668938743,0.6433500994268468,0.3995157384987953,14,10,0.4955466313045746,4,0.835351089588377,0.4358353510895817,True,0.04951573849879495,0.10048426150120127,0.4358353510895817,0.4358353510895817,0.6004842615012047,big
NVDA,2025-02-06,1.0947467905804638,0.3388906201308947,0.31294964028777833,12,2,0.2806189448803968,3,0.7194244604316572,0.4064748201438789,True,0.03705035971222271,0.1870503597122217,0.4064748201438789,0.4064748201438789,0.6870503597122217,medium
NVDA,2025-02-07,0.8775335870156057,1.2817551963048437,1.4734513274336272,7,3,0.4784582007658186,2,1.3008849557522166,0.1725663716814106,False,1.1234513274336273,0.9734513274336272,0.1725663716814106,0.1725663716814106,0.4734513274336272,small
NVDA,2025-02-07,1.1469142545057338,1.3344646713977089,1.1768707482993137,15,13,0.5160217471854276,2,1.367346938775505,0.1904761904761914,True,0.8268707482993146,0.676870748299304,0.1904761904761914,0.1904761904761914,0.17687074829931368,medium
NVDA,2025-02-10,0.9646785030591918,0.26767789426724187,0.2801556420233577,14,2,0.3523546152499166,3,0.9416342412451448,0.6614785992217872,True,0.06984435797663902,0.21984435797663127,0.6614785992217872,0.6614785992217872,0.7198443579766424,small
NVDA,2025-02-11,1.1712256309505689,0.713272089028295,0.616129032258061,12,8,0.3531521686657363,3,1.1322580645161386,0.5161290322580775,True,0.2661290322580638,0.1161290322580702,0.5161290322580775,0.5838709677419427,0.38387096774193896,medium
NVDA,2025-02-12,1.0797151389846056,0.8257575757575784,0.7730496453900753,9,6,0.3896498973805245,2,0.9751773049645414,0.20212765957446616,True,0.4230496453900661,0.2730496453900853,0.20212765957446616,0.20212765957446616,0.2269503546099248,medium
NVDA,2025-02-13,1.2272693257502167,0.37702373031715775,0.31097560975610655,10,2,0.3099007531612284,3,0.8658536585365872,0.5548780487804807,True,0.03902439024389779,0.18902439024390214,0.5548780487804807,0.5548780487804807,0.6890243902438935,medium
NVDA,2025-02-14,1.2778265963679,1.6593760167745317,1.3151862464183437,10,15,0.3881415945165205,2,1.3667621776504373,0.05157593123209351,True,0.965186246418347,0.8151862464183438,0.05157593123209351,0.05157593123209351,0.3151862464183438,big
NVDA,2025-02-14,0.8013465549416362,0.4791636416436739,0.6027397260273948,11,7,0.32316203559948886,3,1.068493150684947,0.4657534246575524,True,0.25273972602739087,0.1027397260273818,0.4657534246575524,0.4657534246575524,0.3972602739726052,small
NVDA,2025-02-18,0.7491438356164465,0.956022944550665,1.2857142857142663,7,8,0.5442050951890764,2,1.3333333333333244,0.04761904761905793,True,0.9357142857142636,0.7857142857142664,0.04761904761905793,0.04761904761905793,0.2857142857142664,small
NVDA,2025-02-19,1.1667024550855312,0.8419414178576466,0.7300613496932522,13,12,0.3266743486594875,2,1.0736196319018434,0.3435582822085913,True,0.3800613496932452,0.23006134969325218,0.3435582822085913,0.3435582822085913,0.26993865030674785,medium
NVDA,2025-02-20,0.7754747064792156,1.387989931679257,1.8037383177569792,7,4,0.49419331880290895,3,0.6261682242990676,0.1588785046728823,False,1.4537383177569754,1.3037383177569661,1.1775700934579116,1.1775700934579116,0.8037383177569793,small
NVDA,2025-02-20,2.0115151956854387,0.6287061513181363,0.31884057971014435,15,10,0.4832715641751089,4,0.5416666666666701,0.22282608695652578,True,0.03115942028985979,0.18115942028985568,0.22282608695652578,0.22282608695652578,0.6811594202898557,huge
NVDA,2025-02-24,3.045569040531264,0.592592592592601,0.20050125313283448,17,10,0.8654900165413262,5,0.25062656641603953,0.050125313283205054,True,0.14949874686716552,0.29949874686716554,0.050125313283205054,0.050125313283205054,0.7994987468671655,huge
NVDA,2025-02-25,1.5242710857500106,2.182784108407756,1.4538461538461591,9,16,0.5666803050588165,3,0.6205128205128282,0.06923076923077226,False,1.1038461538461548,0.9538461538461591,0.8333333333333309,0.8333333333333309,0.4538461538461591,big
NVDA,2025-02-25,1.6180975571439808,2.419417175543024,1.5194174757281584,11,7,0.4585106940643526,4,0.7815533980582513,0.3907766990291291,False,1.169417475728157,1.0194174757281584,0.737864077669907,0.737864077669907,0.5194174757281583,big
NVDA,2025-02-26,2.494826396872841,1.2450925406618,0.5115207373271872,9,4,0.7120660551836641,2,0.992319508448539,0.4807987711213517,True,0.16152073732718547,0.01152073732718721,0.4807987711213517,0.4807987711213517,0.4884792626728128,huge
NVDA,2025-02-27,0.7359341615889788,0.7698350353495711,1.0537634408602277,7,1,0.7873154194524853,2,1.5376344086021547,0.4838709677419271,True,0.7037634408602346,0.5537634408602353,0.4838709677419271,0.4838709677419271,0.053763440860227704,small
NVDA,2025-02-28,5.106636077831596,1.8108326596604762,0.3727121464226302,12,2,0.9536359365079164,3,0.9983361064891838,0.6256239600665537,True,0.022712146422630974,0.12728785357737105,0.6256239600665537,0.6256239600665537,0.6272878535773698,huge
NVDA,2025-02-28,1.244466716779416,1.2662926909750838,1.0302013422818805,8,4,0.7164062345694943,2,1.3422818791946354,0.31208053691275506,True,0.6802013422818771,0.5302013422818757,0.31208053691275506,0.31208053691275506,0.03020134228188044,big
NVDA,2025-02-28,1.8796365758106157,0.8508897525056184,0.4611973392461171,13,3,0.6397514691181589,2,1.1042128603104213,0.6430155210643042,True,0.1111973392461184,0.03880266075388287,0.6430155210643042,0.6430155210643042,0.5388026607538828,huge
NVDA,2025-03-03,1.4842059714409377,1.407069458065071,0.9620991253644329,7,2,0.5987233616172933,2,1.0991253644314878,0.1370262390670548,True,0.612099125364432,0.46209912536443287,0.1370262390670548,0.1370262390670548,0.037900874635567114,big
NVDA,2025-03-04,5.0166621633792605,1.1663807890222981,0.24416517055655315,20,3,1.0977784746485275,4,0.4640933572710946,0.21992818671454145,True,0.10583482944344735,0.2558348294434468,0.21992818671454145,0.21992818671454145,0.7558348294434468,huge
NVDA,2025-03-04,1.3803155006858705,1.0105708245243072,0.7422360248447165,11,2,0.7371326580559872,3,0.6242236024844694,0.11801242236024707,False,0.3922360248447134,0.2422360248447121,0.11801242236024707,0.11801242236024707,0.2577639751552835,big
NVDA,2025-03-04,1.587977351100523,3.5621490235520916,2.2788203753351097,9,6,0.5694183638710169,2,1.093833780160856,1.0697050938337773,False,1.9288203753351125,1.7788203753351095,1.1849865951742535,1.1849865951742535,1.2788203753351095,big
NVDA,2025-03-05,1.5634395670475107,1.2095068933434887,0.7857142857142863,9,4,0.6505751095868065,2,1.2115384615384557,0.4258241758241694,True,0.43571428571428744,0.28571428571428237,0.4258241758241694,0.4258241758241694,0.21428571428571372,big
NVDA,2025-03-05,1.0638752403332539,1.2260082861249708,1.164658634538164,6,3,0.572554739351357,1,1.1807228915662733,0.016064257028109378,True,0.8146586345381622,0.6646586345381696,0.016064257028109378,0.16465863453816393,0.16465863453816393,medium
