ticker,run_pct,run_bars,A_px,start,prior_sq,prior_rng,brk_vol,consol_breakout,L_atr,L_rsi,L_mr,L_de20,c1_ret,c1_batr,c1_vr,c1_rng,c1_cum,c1_contrib,c2_ret,c2_batr,c2_vr,c2_rng,c2_cum,c2_contrib,c3_ret,c3_batr,c3_vr,c3_rng,c3_cum,c3_contrib
AAPL,39.757882546910004,97,36.3650016784668,26.020000457763672,0,1.8620176721934476,0.8905044779835123,0,2.235377072110184,28.94252457815483,1.2150162125412898,-5.133859295479449,1.3243794702525422,0.2324411349655681,0.8905044779835123,1.4190987157174075,2.9112209127506032,0.07322374146348659,2.6888219932841952,1.3971232537204248,1.541456887056365,3.3003045306978915,5.678320454209926,0.14282250689558534,-0.036367775528905584,0.05933126626955434,0.7205719618179265,1.3824435518465077,5.639887599844421,0.1418558343289526
AAPL,11.84492119596835,23,39.162498474121094,35.01499938964844,1,1.1342284332133707,0.8224234252056413,0,1.1005341876082815,53.27815952226863,-0.17040143691397314,-0.2776068117984784,0.12002976988242878,0.13100601397579248,0.8224234252056413,0.8039487765259999,1.2423286616409768,0.10488281357784192,-0.5289139519455763,0.5643728052187513,0.7223501823211876,0.9429293174610198,0.7068438600749626,0.0596748469981844,0.5529945143004762,0.2373095959668016,0.7114233121227612,0.7121270200843015,1.263747182146323,0.10669105866035344
AAPL,15.991565387614562,54,41.23500061035156,35.54999923706055,1,1.577427166035981,1.077153689216795,0,1.8741433343372706,30.66344982675581,1.1290523434598414,-4.851419745487254,2.8607520511739466,0.9766783061850046,1.077153689216795,2.104689017446154,2.9113920383242413,0.1820579766743229,-0.9088436957342747,0.6718592584591881,0.8215894359200758,1.3309376931879464,1.9760883395915474,0.12357066313983395,0.5930629907795915,0.1327693056467358,0.7001184378711471,1.0008958406382769,2.580870778978367,0.16138950230458657
AAPL,18.155002122686145,32,44.060001373291016,37.290000915527344,1,1.621173067706752,1.062398987330327,0,1.8380830132749,31.293222031959957,1.1102613338951792,-4.38654567982485,1.720356217462318,0.48827254961602534,1.062398987330327,1.4561810999261373,2.6682727472673613,0.14697176729784783,0.7117646220679715,0.15838713540234162,0.7434288433496302,0.7650962635406545,3.399029190770663,0.18722273717188392,-0.6159612102437201,0.23007433756134488,0.6464036480953337,1.0307945222061772,2.7621312791869346,0.15214161147001068
AAPL,6.45199435371661,8,44.29999923706055,41.6150016784668,1,1.470310226814481,0.9573847030186184,0,1.7141926657800848,48.366260209646335,0.39769641859315197,-0.8645156685606549,0.18342868910647378,0.1037706129410066,0.9573847030186184,0.9036136977995695,1.7181307791652913,0.26629452615307675,0.0295226735214061,0.4038297046284836,0.8810056543443241,1.2871185798127394,1.7481606908273013,0.27094888727239663,1.948398858649392,1.2419449502391706,1.3056575111451978,2.374475095264703,3.7306206924241296,0.5782120206405855
AAPL,6.42950289819605,12,45.025001525878906,42.30500030517578,1,1.0172722410458979,0.9886603051102131,0,1.3989996850040571,43.149848181643165,0.5393743262217007,-1.5656116683325143,1.790462007796292,0.8793082895674252,0.9886603051102131,1.7647791953234016,1.7964739771913478,0.27941102222621145,-0.01741482657233252,0.12324282161263632,1.1486549721483885,1.5038009650699262,1.77874629779147,0.27665378271942914,0.4644969352628825,0.20859702629524393,0.8814469109813113,0.803328555426628,2.2515054550936964,0.3501834419773587
AAPL,22.137908207377745,21,45.875,37.560001373291016,0,2.4580114490916207,1.266266199575354,0,2.6989995995950244,32.05410566759552,1.3615585792675289,-5.748753936752217,4.027877312353775,0.9702703038443253,1.266266199575354,3.921089434918421,8.300053757166904,0.3749249332599908,1.001775893777601,0.5565708623961256,0.6755785029580377,1.8863369676252573,9.384977588654383,0.42393244658620094,1.8437378890206726,1.015041878231787,0.8381661963204733,2.7842436155043964,11.401749865353176,0.5150328458563848
AAPL,8.797957751143782,11,44.73500061035156,41.11750030517578,1,2.2690143422181297,0.909337861902759,0,2.5540967676931596,41.16018522692572,1.0525429138794393,-2.907550345000395,1.025921999644804,0.17811870790523746,0.909337861902759,2.2982333459319455,2.383412257463929,0.2709051719592621,1.9122282988149177,1.5760205316239448,1.022693538741882,4.218862658717502,4.341216839943495,0.4934346086600739,0.6934342038190452,0.05105941992068255,0.8016050434699273,1.2442094088623363,5.064754526192662,0.5756738858554096
AAPL,18.514592124971788,9,47.592498779296875,40.157501220703125,1,1.72716044667128,1.3499711645925059,1,2.3259270445039655,36.529028431356295,1.1712219058857356,-3.978054223018823,1.8112290844990189,0.8195444884487717,1.3499711645925059,3.2796795044799034,2.882394000673313,0.1556822846119115,2.323618373665652,0.7015636694187021,1.6435888196049788,2.3240641832830455,5.272988210940047,0.28480174855313384,4.4175049976818554,0.31877095596983507,1.9461860376418119,2.237071294327571,9.923427726367354,0.5359787382506259
AAPL,27.079070214324652,50,57.41749954223633,45.182498931884766,1,1.0559829262204616,0.9665120406853057,0,1.4775255012631054,36.41382450607636,0.8457135500057255,-2.8219436510941205,1.2405964371476845,0.5163403856853914,0.9665120406853057,2.163425501067114,2.0472511678803706,0.07560271278433289,-0.14639105589864781,0.37429778433559296,0.981945008625169,1.7647697303280856,1.8978631193801654,0.07008597800290085,0.7276261464184186,0.5017778582156232,0.6878848882561398,1.2991933488460243,2.6392986140784265,0.09746636768504165
