ticker,leg1,pull,leg2,corr_bars,resume,hold,swing,sig,rsi_at_peak,mr_at_peak,mr_at_corr,pb_bucket
AAPL,8.91896534004598,3.487224561414847,27.66969096934604,3,1,34.15729380924425,38.95650645664582,24.887546177606403,49.70420910781446,0.5400512665071155,0.9342148064378812,0-5%
AAPL,27.66969096934604,13.663709932129642,2.00398429569853,21,0,12.384171919408773,30.128171526738576,14.86633397274466,76.15759165213365,-0.9077780109777701,1.2300920381302596,10-20%
AAPL,2.00398429569853,7.331514560867102,2.0919591375083106,8,0,-3.5470168408635847,4.037865965794929,-3.545268332443152,43.9468593916057,0.8527339973233071,1.4917513493244876,5-10%
AAPL,2.0919591375083106,1.6777743969614622,8.916707119512308,5,1,9.27959552800178,11.095200126372118,9.274930730237795,41.05855737549876,1.0372801601001982,0.9504278863826188,0-5%
AAPL,8.916707119512308,11.146783098780325,8.426064454322434,5,0,4.880405987924652,17.994099062928,4.87794078493069,59.54366083580243,-0.387025036086436,1.5109720224881056,10-20%
AAPL,8.426064454322434,5.911753875029861,3.8676820745813996,9,0,5.911843986771453,12.51963991339632,5.908863064778069,54.73490336846002,0.2599688643484002,1.096154099537766,5-10%
AAPL,3.8676820745813996,3.880517119230632,3.214132752112131,2,0,2.99597514169532,7.106127263000206,2.9944521541244606,49.45751484960129,0.5902208955144925,1.2925979872953688,0-5%
AAPL,3.214132752112131,14.023510933315094,23.530823040686137,13,1,9.571113469350989,27.401267682990525,6.956573513063846,49.69314285415458,0.6098347804052241,1.8008094453207446,10-20%
AAPL,23.530823040686137,5.559868179864482,8.16941804521437,18,1,26.143333506169487,33.522572389573774,20.528182368577184,74.2716933701803,-0.8328613594651477,0.8106155853258623,5-10%
AAPL,8.16941804521437,0.11405178513714881,5.061853025866866,4,1,13.465181088179294,13.54479500559861,13.828324995780328,62.348545634714064,-0.37511820380781424,-0.19704826238949505,0-5%
AAPL,5.061853025866866,3.338766296124601,4.703309489212771,5,1,6.280486122873666,9.903237128775244,5.351677513489972,69.59719314786055,-0.7901240552137608,0.16974040115884495,0-5%
AAPL,4.703309489212771,2.3086620910630087,18.447733101631307,5,1,21.10552393876127,23.918696572357753,12.429696738012218,66.28539733222559,-0.7155569508276568,0.06103380767860933,0-5%
AAPL,18.447733101631307,3.0365517103578674,3.7324565100582823,6,1,19.087770302851006,22.768743226799614,9.916925609207826,77.6102835345688,-1.2411805945823036,-0.14791290803642188,0-5%
AAPL,3.7324565100582823,10.563813411372404,8.716826738637476,22,0,0.8113329973500752,12.67463501577254,8.01897336586661,70.12116755435343,-0.8073838747179671,1.0215085556271284,10-20%
