ticker,pole,flag_depth,retrace,flag_bars,run_to_top_brk,run_to_top_flag,rsi_at_top,mr_at_top,next_pb,resume,leg2,fwd10,entry_brk,top_px,nl_px,leg2top_px
NVDA,43.060973707494135,11.0026186245743,0.36553872294110934,5,24.294214217884264,41.42693400859669,66.45041662188734,-1.0235097703330613,17.134997915005375,0,9.871201184406342,15.531354278769127,2.411250114440918,2.9982500076293945,2.484499931335449,2.729749917984009
NVDA,11.896540566064493,4.248951382247556,0.3996480809413835,5,38.87324828289085,64.64553777173916,65.45074596482286,-0.4909851368870506,15.661720351454731,0,13.813238215099698,14.246852025502399,3.032249927520752,4.212500095367432,3.5527501106262207,4.043499946594238
NVDA,22.6223139973764,7.279470741902832,0.3945774721152951,1,1.2322672249013455,10.739539579755014,63.20605667320459,-0.728350399900291,12.402607044974246,0,12.419070841453683,-7.658837259951856,4.308750152587891,4.363999843597412,3.8227500915527344,4.297500133514404
NVDA,12.419070841453692,5.346134945078014,0.4839392018866579,4,6.107354835368723,17.45968561745885,73.26878982459927,-1.3917985507065938,11.004184096244488,1,28.508460384350464,-0.7439835280305895,4.502749919891357,4.78000020980835,4.254000186920166,5.466750144958496
NVDA,23.870653288199097,7.773511239299262,0.4033864946759501,8,1.5924370621776152,11.99995006755707,68.33776957180041,-0.8125883210106705,13.35066809987053,0,10.006000224701793,0.09061796221858653,6.621250152587891,6.730000019073486,5.831500053405762,6.414999961853027
NVDA,19.47888601314674,8.16913251546001,0.5010752935163677,6,1.1250008140639645,11.724586515979912,64.42310593639864,-0.7269767230461032,39.87908050365316,0,26.129202742134726,-18.654964623482563,7.234000205993652,7.318999767303467,4.40024995803833,5.550000190734863
NVDA,31.18401325420282,10.893937383703271,0.45828303576082446,5,1.7887792013219161,15.36290283203125,72.7459675232347,-0.9526241097486543,17.608584209724974,0,17.68097521042109,-13.269955198046224,4.391499996185303,4.472249984741211,3.6847500801086426,4.336249828338623
NVDA,20.68173361298006,4.830235636949227,0.2818531663421013,5,6.731337807829946,12.712352636953156,65.52074499355545,-0.6337055530667803,10.508674797729174,1,36.209794391049584,3.0697073842144373,6.075500011444092,6.487500190734863,5.805749893188477,7.9079999923706055
NVDA,65.4859326182782,10.665549219770007,0.26952328369637496,3,20.41774618167404,37.44766231796517,64.11670353299328,-0.6327224712114824,12.906040582843595,1,20.58023660735582,15.134327095749933,7.6217498779296875,9.181750297546387,7.9967498779296875,9.642499923706055
NVDA,37.49766231796517,12.906040582843595,0.4732429437532147,1,2.893925771265388,20.530236607355818,63.80336189269074,-0.7362399811371009,7.700288421577755,1,21.261237552138667,-1.4012270116045555,9.36674976348877,9.642499923706055,8.899999618530273,10.79224967956543
NVDA,20.58023660735582,7.700288421577755,0.45116225703977647,4,9.635698669629495,21.211237552138666,61.71074151417999,-0.5177568437579999,9.328454554917805,0,8.349092277045544,6.824709531199402,9.839249610900879,10.79224967956543,9.785499572753906,10.602499961853027
NVDA,21.261237552138663,9.328454554917805,0.532038617697695,1,33.7049124804982,50.44564168235739,84.99826981110095,-1.724159106321931,20.52387635710829,0,13.762088117491732,12.050133199550572,11.010250091552734,14.726750373840332,11.70425033569336,13.3149995803833
NVDA,57.19966358129983,11.283676660966014,0.31010500132450497,4,9.608597400284406,24.552128717448422,67.21547695860619,-0.6551520077655332,26.10963731752288,1,66.01123651459922,-1.067992775784965,17.135000228881836,18.790000915527344,13.883999824523926,23.048999786376953
NVDA,16.977626177031958,6.660246026250635,0.4588979411973437,12,16.31121979634972,25.52742695711309,73.49266339145206,-1.1067474874297702,6.357145309448242,1,7.208243121632907,9.753564180938689,24.062999725341797,28.0,26.219999313354492,28.110000610351562
NVDA,25.577426957113104,6.357145309448242,0.3121165987851562,8,45.01399151398091,59.89660878569032,85.04288040298381,-2.0142267628114934,10.92565397117192,1,17.75886835954841,0.14873492841602776,28.90999984741211,41.9379997253418,37.35599899291992,43.9900016784668
NVDA,59.91610720804675,10.92565397117192,0.29160573561716685,6,2.259463433399528,17.708868359548408,76.68387355570695,-1.4767722778577037,8.84292579204394,1,19.920207184682926,-5.058499356690726,42.99700164794922,43.9900016784668,40.099998474121094,48.0880012512207
NVDA,26.46855079589816,9.814364344797722,0.4689370586401176,4,13.025475092882449,25.37991048680627,69.92578153953482,-0.9816851980484219,8.523748590685672,1,15.729315482017082,12.519578249559338,127.72000122070312,144.4199981689453,132.11000061035156,152.88999938964844
NVDA,25.42991048680626,8.523748590685672,0.4204234314141375,7,4.949655757696164,15.679315482017081,58.34714019049982,-0.271136216465566,13.794228806386236,0,11.183603864247726,0.19229364612540767,145.61000061035156,152.88999938964844,131.8000030517578,146.5399932861328
NVDA,11.855583488705717,5.687098247034967,0.5365688608963933,4,5.944326565332897,14.371282812296375,51.50144671255584,0.15064783207216736,15.424808739510269,0,15.025872549813158,-2.519553788947304,144.47000122070312,153.1300048828125,129.50999450683594,148.97000122070312
NVDA,31.996101656768005,10.187702878452342,0.4202815328000111,5,7.7425586285447325,21.41450991778166,76.71955346217885,-1.2798012881064598,11.735856639369986,0,11.255867486062222,-2.087131689801003,219.44000244140625,236.5399932861328,208.77999877929688,232.27999877929688
MSFT,18.98245560495477,4.688882806672244,0.293900221337062,4,3.4417798203421004,9.077477694289298,74.111968369314,-1.2924479145328245,2.3816278471382577,1,3.920994662082977,2.4061022616407524,34.08000183105469,35.27000045776367,34.43000030517578,35.779998779296875
MSFT,9.127477694289308,2.3816278471382577,0.2847457407946206,10,-1.95635415022401,1.5764925016769016,51.34778700109048,-0.0509675333503477,4.029722148541186,1,8.487189751983347,-6.728337074239343,35.66999816894531,34.9900016784668,33.58000183105469,36.43000030517578
MSFT,16.524396675956464,4.05547619636967,0.2859783181695653,9,1.328410321925716,6.2494313843388385,69.05456917037434,-1.3266497916273157,8.85069472410138,0,5.88235357273843,-4.057220656272764,38.45000076293945,38.97999954223633,35.529998779296875,37.619998931884766
MSFT,13.293047877714562,4.33333502875434,0.3693184116984077,8,20.599549946081925,27.661964033917048,76.48066086236328,-1.2778559226690434,4.456167303270586,1,7.0435957527524184,4.257183760590033,45.56999969482422,54.97999954223633,52.529998779296875,56.22999954223633
MSFT,10.043491167369725,3.413585215752109,0.3740161944475107,6,0.49906372355267853,5.54896248178422,65.28122956482055,-0.8513674161669731,13.070286989275237,0,5.288755199699224,-10.36131521250756,56.459999084472656,56.77000045776367,49.349998474121094,51.959999084472656
MSFT,19.254787309985755,2.740442781872431,0.16972969673775337,2,1.884135950786886,4.939229573569976,76.4108775495238,-1.219705610498502,2.222220918052217,1,2.622377587400071,0.3659158158320741,57.38999938964844,58.5,57.20000076293945,58.70000076293945
MSFT,9.013604261613759,3.2293287739467478,0.39056603637782206,5,2.501745922986437,6.205045879684085,75.89705899564703,-1.5882687502169424,4.79442191857442,0,3.968124085688496,-0.3267451306072422,64.2699966430664,65.91000366210938,62.75,65.23999786376953
