event_type,name,direction,loc,ts,outcome_fwd6_pct
structure,double_bottom,long,2255,2020-05-29,13.762870063030904
candlestick,hammer,long,2865,2022-10-28,-13.75809638263476
candlestick,bearish_harami,short,2143,2019-12-17,13.707484474766888
candlestick,bullish_engulfing,long,2167,2020-01-23,13.69625957007656
candlestick,bullish_harami,long,1229,2016-05-02,-13.693135544918944
candlestick,inverted_hammer,long,2136,2019-12-06,13.578840645654713
structure,bull_flag,long,491,2013-05-28,-13.55931906715813
candlestick,inverted_hammer,long,1792,2018-07-26,13.53986501830439
candlestick,bearish_engulfing,short,3170,2024-01-18,-13.512367483022905
candlestick,bullish_harami,long,2751,2022-05-17,-13.499030871234979
candlestick,hanging_man,short,570,2013-09-18,13.488151936121836
candlestick,dark_cloud_cover,short,1193,2016-03-10,13.43210355458177
candlestick,shooting_star,short,1146,2015-12-31,-13.399447225746034
candlestick,bearish_engulfing,short,1206,2016-03-30,13.358898731277774
candlestick,marubozu,short,1206,2016-03-30,13.358898731277774
candlestick,tweezer_top,short,1519,2017-06-26,-13.351349286567038
candlestick,bearish_engulfing,short,1519,2017-06-26,-13.351349286567038
candlestick,inverted_hammer,long,3430,2025-01-31,-13.314383169684143
candlestick,bullish_harami,long,3430,2025-01-31,-13.314383169684143
candlestick,bearish_harami,short,1758,2018-06-07,13.312668025929419
candlestick,bullish_harami,long,1848,2018-10-15,13.309449410403767
candlestick,bearish_engulfing,short,3726,2026-04-08,13.29934272293791
candlestick,piercing,long,2956,2023-03-13,13.23934357471424
structure,double_top,short,1228,2016-04-29,-13.224786136278615
candlestick,bullish_engulfing,long,1791,2018-07-25,13.215009018885215
candlestick,bullish_harami,long,347,2012-10-25,13.19041042859328
candlestick,tweezer_top,short,3199,2024-02-29,-13.146427532695892
candlestick,bullish_engulfing,long,1084,2015-10-02,-12.921602750612807
candlestick,marubozu,long,1084,2015-10-02,-12.921602750612807
candlestick,bullish_harami,long,2847,2022-10-04,-12.908914621986506
candlestick,evening_star,short,35,2011-08-02,-12.874921376495546
candlestick,morning_star,long,608,2013-11-11,-12.861089227240063
candlestick,shooting_star,short,754,2014-06-12,12.809551419514856
candlestick,shooting_star,short,3337,2024-09-17,12.79237921670789
candlestick,bullish_harami,long,2687,2022-02-14,-12.75692622601636
candlestick,tweezer_bottom,long,2687,2022-02-14,-12.75692622601636
candlestick,tweezer_bottom,long,1751,2018-05-29,12.595145194190316
candlestick,hanging_man,short,579,2013-10-01,-12.549224788792024
candlestick,tweezer_top,short,579,2013-10-01,-12.549224788792024
candlestick,shooting_star,short,277,2012-07-18,-12.503890524695239
candlestick,bearish_engulfing,short,2999,2023-05-12,12.43600423917839
candlestick,hammer,long,2489,2021-05-04,-12.42725713466726
candlestick,tweezer_top,short,1522,2017-06-29,-12.390850880544773
structure,double_bottom,long,1907,2019-01-10,-12.380781376022956
structure,bull_flag,long,96,2011-10-27,12.34355410163858
candlestick,evening_star,short,872,2014-11-28,-12.334365284505768
candlestick,bearish_engulfing,short,551,2013-08-21,12.308948688212444
candlestick,bearish_harami,short,725,2014-05-01,-12.261107415410933
candlestick,bullish_engulfing,long,3742,2026-04-30,12.242224307035157
candlestick,bearish_harami,short,2331,2020-09-16,-12.217034869249899
structure,double_top,short,600,2013-10-30,-12.215805794730324
candlestick,bearish_engulfing,short,600,2013-10-30,-12.215805794730324
candlestick,dark_cloud_cover,short,3044,2023-07-19,-12.205590146194345
candlestick,bullish_harami,long,3060,2023-08-10,-12.166785395894495
structure,hs_bottom,long,1939,2019-02-27,-12.121122872810838
candlestick,tweezer_top,short,695,2014-03-19,-12.092947337052316
candlestick,bearish_engulfing,short,695,2014-03-19,-12.092947337052316
candlestick,shooting_star,short,488,2013-05-22,12.058683765465643
structure,double_top,short,287,2012-08-01,12.038115092686244
candlestick,marubozu,short,1496,2017-05-23,12.015401654715609
candlestick,evening_star,short,1186,2016-03-01,12.004298213015943
candlestick,tweezer_top,short,1186,2016-03-01,12.004298213015943
candlestick,bullish_harami,long,2433,2021-02-11,-11.9705313591169
candlestick,bullish_harami,long,610,2013-11-13,-11.968275443688025
structure,double_bottom,long,1757,2018-06-06,11.962443319058963
structure,double_bottom,long,1757,2018-06-06,11.962443319058963
candlestick,inverted_hammer,long,2766,2022-06-08,-11.89360350979063
candlestick,bearish_harami,short,3006,2023-05-23,11.708025784453449
candlestick,bullish_harami,long,315,2012-09-11,11.690664187112993
candlestick,evening_star,short,3309,2024-08-07,11.67084142882299
structure,bull_flag,long,3004,2023-05-19,11.66870453185359
candlestick,hanging_man,short,1421,2017-02-03,11.646047296297391
candlestick,tweezer_top,short,1421,2017-02-03,11.646047296297391
candlestick,bullish_harami,long,1975,2019-04-18,-11.633608969159562
candlestick,tweezer_bottom,long,1632,2017-12-05,11.633180516218193
candlestick,inverted_hammer,long,1632,2017-12-05,11.633180516218193
candlestick,three_black_crows,short,2447,2021-03-04,11.632658503175264
candlestick,tweezer_bottom,long,2137,2019-12-09,11.62195733483391
candlestick,marubozu,short,525,2013-07-16,11.600175649231502
candlestick,bearish_harami,short,1753,2018-05-31,11.565343168507747
candlestick,bullish_harami,long,3517,2025-06-06,11.516564527809935
candlestick,hammer,long,2643,2021-12-10,-11.512934029965756
candlestick,bullish_harami,long,2643,2021-12-10,-11.512934029965756
candlestick,bearish_engulfing,short,3469,2025-03-28,-11.481690726013854
candlestick,tweezer_top,short,2070,2019-09-04,11.414714147271118
candlestick,bearish_engulfing,short,2070,2019-09-04,11.414714147271118
candlestick,bullish_engulfing,long,753,2014-06-11,11.405095005145348
candlestick,bullish_engulfing,long,2740,2022-05-02,-11.39611172122156
candlestick,shooting_star,short,1145,2015-12-30,-11.378054324225301
structure,bull_flag,long,1145,2015-12-30,-11.378054324225301
candlestick,hammer,long,1261,2016-06-16,-11.370625922418274
candlestick,tweezer_top,short,3294,2024-07-17,-11.368209255533198
candlestick,hammer,long,3459,2025-03-14,11.364916955940506
structure,hs_top,short,2675,2022-01-27,11.364133523660545
candlestick,marubozu,short,2675,2022-01-27,11.364133523660545
candlestick,bullish_engulfing,long,2487,2021-04-30,-11.33288376858544
candlestick,marubozu,long,3477,2025-04-09,-11.326236483191227
structure,double_bottom,long,513,2013-06-27,11.313506857551687
structure,hs_bottom,long,2658,2022-01-03,-11.283738313535112
structure,bull_flag,long,2658,2022-01-03,-11.283738313535112
candlestick,bullish_harami,long,2746,2022-05-10,-11.278183959160366
candlestick,marubozu,long,3406,2024-12-24,-11.21398210495372
candlestick,bullish_harami,long,2978,2023-04-13,-11.199565760622342
candlestick,morning_star,long,3067,2023-08-21,11.19854463558689
candlestick,bearish_engulfing,short,201,2012-03-29,-11.197439105073984
candlestick,bullish_engulfing,long,3746,2026-05-06,11.177983993828061
candlestick,hanging_man,short,1940,2019-02-28,-11.172935373149388
candlestick,bearish_harami,short,1671,2018-02-01,-11.118103357599942
candlestick,shooting_star,short,1671,2018-02-01,-11.118103357599942
candlestick,bearish_harami,short,2164,2020-01-17,11.04798739782421
candlestick,bearish_engulfing,short,664,2014-02-03,11.01575444600653
structure,double_bottom,long,223,2012-05-01,-11.0124393723917
candlestick,bullish_engulfing,long,223,2012-05-01,-11.0124393723917
candlestick,bullish_engulfing,long,1985,2019-05-03,-10.986947978700789
candlestick,bullish_engulfing,long,3017,2023-06-08,10.93417690021008
candlestick,bearish_engulfing,short,912,2015-01-28,10.844162502144476
candlestick,tweezer_top,short,2838,2022-09-21,-10.834440711587163
candlestick,bullish_harami,long,2303,2020-08-06,10.817139539505886
candlestick,shooting_star,short,231,2012-05-11,-10.790702429895516
candlestick,marubozu,long,885,2014-12-17,10.68895582803836
candlestick,bullish_engulfing,long,885,2014-12-17,10.68895582803836
candlestick,bullish_engulfing,long,3487,2025-04-24,10.67395501024034
candlestick,tweezer_top,short,1452,2017-03-21,10.651033377345852
candlestick,bearish_engulfing,short,1452,2017-03-21,10.651033377345852
candlestick,marubozu,long,423,2013-02-19,-10.64155866739928
candlestick,bearish_engulfing,short,285,2012-07-30,10.603321585441105
candlestick,inverted_hammer,long,589,2013-10-15,-10.568659806578424
structure,double_top,short,1310,2016-08-25,-10.490589803695713
structure,double_top,short,1310,2016-08-25,-10.490589803695713
candlestick,bullish_harami,long,2548,2021-07-28,10.456275001779462
candlestick,inverted_hammer,long,3173,2024-01-23,-10.447550046515449
candlestick,hanging_man,short,3744,2026-05-04,10.430307870582023
candlestick,marubozu,short,3230,2024-04-15,-10.403767337289267
candlestick,bearish_engulfing,short,450,2013-03-28,10.39853279133221
candlestick,morning_star,long,3163,2024-01-08,-10.355580874406996
candlestick,tweezer_bottom,long,3163,2024-01-08,-10.355580874406996
candlestick,bearish_harami,short,1634,2017-12-07,10.348935610066933
candlestick,shooting_star,short,1634,2017-12-07,10.348935610066933
candlestick,bullish_harami,long,1148,2016-01-05,-10.347759049955474
candlestick,hammer,long,2545,2021-07-23,10.303396314909351
candlestick,hammer,long,2827,2022-09-06,10.272564151466911
candlestick,bullish_harami,long,2827,2022-09-06,10.272564151466911
candlestick,bearish_engulfing,short,2547,2021-07-27,10.257759895790217
candlestick,bullish_engulfing,long,787,2014-07-30,10.252490397226262
structure,double_bottom,long,787,2014-07-30,10.252490397226262
candlestick,marubozu,long,2310,2020-08-17,10.225312649878582
structure,bull_flag,long,2310,2020-08-17,10.225312649878582
candlestick,hanging_man,short,2399,2020-12-22,10.202387814338996
candlestick,bearish_engulfing,short,2732,2022-04-20,-10.201599643232901
candlestick,dark_cloud_cover,short,251,2012-06-11,10.199174925861595
candlestick,bearish_engulfing,short,421,2013-02-14,-10.164604161865745
candlestick,morning_star,long,80,2011-10-05,10.130110594004904
candlestick,bullish_engulfing,long,2762,2022-06-02,-10.104521322749129
candlestick,morning_star,long,72,2011-09-23,-10.045504680884292
candlestick,bullish_engulfing,long,72,2011-09-23,-10.045504680884292
structure,double_top,short,1876,2018-11-23,10.023625412957395
structure,bull_flag,long,2970,2023-03-31,-9.963372582091377
structure,hs_bottom,long,2970,2023-03-31,-9.963372582091377
candlestick,marubozu,long,2970,2023-03-31,-9.963372582091377
candlestick,bullish_harami,long,3764,2026-06-02,-9.947136184425448
candlestick,hanging_man,short,403,2013-01-18,9.936285870278033
candlestick,tweezer_top,short,403,2013-01-18,9.936285870278033
candlestick,shooting_star,short,1432,2017-02-21,-9.86697619912283
candlestick,bearish_harami,short,3478,2025-04-10,-9.865291005789997
structure,double_top,short,953,2015-03-27,9.86486924312873
structure,bear_flag,short,2693,2022-02-23,9.848965064873221
candlestick,bearish_engulfing,short,2666,2022-01-13,-9.845282659172234
candlestick,tweezer_top,short,2666,2022-01-13,-9.845282659172234
candlestick,bearish_engulfing,short,160,2012-01-31,9.838346541288182
candlestick,inverted_hammer,long,957,2015-04-02,9.832467624190684
candlestick,shooting_star,short,2069,2019-09-03,9.817341974764483
candlestick,bearish_engulfing,short,1309,2016-08-24,-9.814926695122676
candlestick,tweezer_top,short,3340,2024-09-20,9.813223455535153
candlestick,bearish_harami,short,3340,2024-09-20,9.813223455535153
candlestick,marubozu,long,3365,2024-10-25,-9.78862731324918
candlestick,bearish_harami,short,3239,2024-04-26,9.786678874423762
candlestick,bullish_harami,long,1260,2016-06-15,-9.78410710292645
candlestick,inverted_hammer,long,3530,2025-06-26,-9.773465669223286
candlestick,hammer,long,2464,2021-03-29,9.762956466285264
candlestick,bullish_harami,long,3125,2023-11-10,9.760080504420818
candlestick,hammer,long,2780,2022-06-29,9.748054686419504
candlestick,marubozu,short,2977,2023-04-12,-9.7208310876329
candlestick,bearish_engulfing,short,2977,2023-04-12,-9.7208310876329
candlestick,evening_star,short,2977,2023-04-12,-9.7208310876329
candlestick,marubozu,long,3584,2025-09-12,9.665603065539031
structure,hs_top,short,1569,2017-09-06,9.610199003570445
candlestick,morning_star,long,2946,2023-02-27,-9.593988200399199
candlestick,bearish_harami,short,3078,2023-09-06,9.574472273456012
candlestick,hanging_man,short,3078,2023-09-06,9.574472273456012
candlestick,bearish_engulfing,short,2767,2022-06-09,-9.572812891325814
candlestick,shooting_star,short,2382,2020-11-27,9.560232389156651
candlestick,bullish_harami,long,1497,2017-05-24,9.551290121023058
candlestick,marubozu,short,2518,2021-06-15,9.545185183261657
candlestick,shooting_star,short,1191,2016-03-08,9.540960463446162
candlestick,bearish_harami,short,1191,2016-03-08,9.540960463446162
candlestick,tweezer_top,short,203,2012-04-02,-9.540743515845072
candlestick,hammer,long,3301,2024-07-26,-9.517742437892112
candlestick,shooting_star,short,447,2013-03-25,9.512386378352357
candlestick,bullish_harami,long,1523,2017-06-30,-9.510241364455066
candlestick,marubozu,short,1708,2018-03-27,9.506409478617035
structure,double_top,short,1708,2018-03-27,9.506409478617035
candlestick,bearish_engulfing,short,3059,2023-08-09,-9.484289602854407
candlestick,marubozu,short,3059,2023-08-09,-9.484289602854407
candlestick,bullish_harami,long,3352,2024-10-08,-9.476481868689289
candlestick,tweezer_bottom,long,3352,2024-10-08,-9.476481868689289
candlestick,bearish_engulfing,short,3232,2024-04-17,9.475713101778629
candlestick,bullish_harami,long,428,2013-02-26,9.468518977859269
candlestick,shooting_star,short,568,2013-09-16,9.454909690912311
candlestick,bearish_harami,short,1801,2018-08-08,-9.421073534872939
candlestick,bullish_engulfing,long,1973,2019-04-16,-9.412499182333162
candlestick,marubozu,long,110,2011-11-16,-9.387497209550405
structure,double_bottom,long,2795,2022-07-21,9.364263793000426
candlestick,marubozu,long,2795,2022-07-21,9.364263793000426
