event_type,name,direction,loc,ts,outcome_fwd6_pct
candlestick,tweezer_top,short,2810,2022-08-11,-1.7135976056373328
structure,double_bottom,long,3619,2025-10-31,1.7115685262828924
candlestick,marubozu,short,3619,2025-10-31,1.7115685262828924
structure,double_top,short,3089,2023-09-21,-1.7088061959201115
structure,bear_flag,short,3089,2023-09-21,-1.7088061959201115
candlestick,marubozu,long,2179,2020-02-10,1.7015696978854102
structure,bull_flag,long,399,2013-01-14,-1.6939826239865747
candlestick,shooting_star,short,2806,2022-08-05,1.6903335031523814
candlestick,tweezer_top,short,1209,2016-04-04,1.6824307465151394
candlestick,tweezer_top,short,1129,2015-12-07,-1.6705780083730506
candlestick,hanging_man,short,2209,2020-03-24,-1.6700120231490645
candlestick,hammer,long,3072,2023-08-28,1.6674186802465383
candlestick,bullish_harami,long,209,2012-04-11,1.6651577943554172
candlestick,tweezer_bottom,long,3699,2026-02-27,1.6619073776971724
candlestick,tweezer_top,short,1393,2016-12-22,-1.6533208184480137
candlestick,bearish_harami,short,374,2012-12-06,-1.6497583350051586
candlestick,hanging_man,short,324,2012-09-24,-1.6483519773920794
candlestick,hammer,long,1990,2019-05-10,-1.6407569957241839
candlestick,tweezer_top,short,2584,2021-09-17,-1.6381211822401331
candlestick,inverted_hammer,long,3261,2024-05-29,1.6371803414960842
candlestick,hammer,long,2377,2020-11-19,1.636816515142036
candlestick,marubozu,long,2407,2021-01-05,-1.6349253879091035
candlestick,bearish_engulfing,short,2084,2019-09-24,-1.6295252726629965
structure,double_top,short,2084,2019-09-24,-1.6295252726629965
candlestick,bullish_harami,long,549,2013-08-19,-1.6248163583285489
structure,double_bottom,long,741,2014-05-23,-1.6173490041672245
candlestick,marubozu,long,741,2014-05-23,-1.6173490041672245
candlestick,bearish_engulfing,short,2340,2020-09-29,1.615639880009428
candlestick,tweezer_top,short,1248,2016-05-27,1.6146264484538115
structure,bear_flag,short,113,2011-11-21,1.6063453989306753
candlestick,bearish_engulfing,short,2699,2022-03-03,-1.6051501154067258
candlestick,tweezer_top,short,766,2014-06-30,1.5980078725258293
candlestick,marubozu,short,1556,2017-08-17,-1.5938434914966448
candlestick,bullish_engulfing,long,297,2012-08-15,1.5921162925102466
candlestick,hanging_man,short,1119,2015-11-20,1.58724959219349
candlestick,bullish_engulfing,long,1611,2017-11-03,1.580601022761621
candlestick,bearish_harami,short,2983,2023-04-20,1.579808716133307
candlestick,bearish_harami,short,1968,2019-04-09,1.5785662154098774
candlestick,tweezer_top,short,1968,2019-04-09,1.5785662154098774
candlestick,tweezer_bottom,long,3207,2024-03-12,1.5736327706486288
candlestick,hanging_man,short,1501,2017-05-31,1.5734677294830288
candlestick,evening_star,short,1501,2017-05-31,1.5734677294830288
candlestick,bearish_engulfing,short,1501,2017-05-31,1.5734677294830288
candlestick,tweezer_top,short,1501,2017-05-31,1.5734677294830288
candlestick,bearish_engulfing,short,2062,2019-08-22,-1.5720443526771748
structure,bull_flag,long,1791,2018-07-25,-1.5711409003620134
candlestick,tweezer_top,short,3285,2024-07-03,-1.5689007045809111
candlestick,bearish_harami,short,3510,2025-05-28,1.558227052747618
candlestick,shooting_star,short,508,2013-06-20,1.5542687214562982
candlestick,bearish_harami,short,2927,2023-01-30,1.551464456734771
candlestick,tweezer_top,short,396,2013-01-09,1.5505917148958164
candlestick,bullish_engulfing,long,1295,2016-08-04,1.5497366762388851
candlestick,hammer,long,731,2014-05-09,1.5466727686505097
structure,double_bottom,long,197,2012-03-23,1.54327624880534
structure,double_bottom,long,2262,2020-06-09,1.5425641636994223
candlestick,bearish_harami,short,2786,2022-07-08,-1.5405909340421877
candlestick,tweezer_bottom,long,3570,2025-08-22,-1.5294529173266207
candlestick,morning_star,long,3570,2025-08-22,-1.5294529173266207
candlestick,marubozu,short,940,2015-03-10,1.5236386622471747
