event_type,name,direction,loc,ts,outcome_fwd6_pct
candlestick,shooting_star,short,1185,2016-02-29,4.488567823256231
candlestick,tweezer_top,short,1185,2016-02-29,4.488567823256231
candlestick,inverted_hammer,long,3674,2026-01-22,4.481580273516629
candlestick,shooting_star,short,3743,2026-05-01,4.476325184419238
structure,double_bottom,long,3743,2026-05-01,4.476325184419238
structure,bull_flag,long,3743,2026-05-01,4.476325184419238
candlestick,dark_cloud_cover,short,1064,2015-09-03,4.475849133894039
candlestick,hanging_man,short,3405,2024-12-23,-4.473693727350843
candlestick,hammer,long,3166,2024-01-11,4.472225451552131
candlestick,bearish_engulfing,short,2065,2019-08-27,4.467082167710651
candlestick,bearish_harami,short,2689,2022-02-16,-4.462472797483817
structure,double_bottom,long,1660,2018-01-17,-4.461197778265862
candlestick,bullish_engulfing,long,1660,2018-01-17,-4.461197778265862
candlestick,tweezer_top,short,3531,2025-06-27,4.441014817218938
candlestick,bullish_engulfing,long,2107,2019-10-25,4.428582240187992
candlestick,inverted_hammer,long,2002,2019-05-29,4.4198873165384
candlestick,tweezer_bottom,long,3337,2024-09-17,4.419023999142991
candlestick,bullish_engulfing,long,3337,2024-09-17,4.419023999142991
structure,hs_bottom,long,1790,2018-07-24,4.404145077720207
candlestick,tweezer_top,short,809,2014-08-29,-4.400002084127286
candlestick,bearish_engulfing,short,1204,2016-03-28,4.392047732635965
candlestick,tweezer_top,short,1204,2016-03-28,4.392047732635965
candlestick,tweezer_top,short,1960,2019-03-28,4.387451635088553
structure,double_bottom,long,720,2014-04-24,4.369721340388008
candlestick,bearish_engulfing,short,3754,2026-05-18,4.368120442381933
candlestick,marubozu,long,642,2013-12-31,-4.367045764250619
candlestick,bullish_engulfing,long,642,2013-12-31,-4.367045764250619
candlestick,tweezer_top,short,3249,2024-05-10,4.364922207685411
candlestick,dark_cloud_cover,short,3249,2024-05-10,4.364922207685411
structure,double_top,short,2133,2019-12-03,4.363066592422325
candlestick,bearish_engulfing,short,1218,2016-04-15,-4.3422819383926905
candlestick,tweezer_top,short,1218,2016-04-15,-4.3422819383926905
candlestick,tweezer_top,short,328,2012-09-28,-4.336682207788194
candlestick,bullish_engulfing,long,1256,2016-06-09,-4.335172733241077
candlestick,morning_star,long,1256,2016-06-09,-4.335172733241077
candlestick,marubozu,long,2181,2020-02-12,-4.324579427310433
candlestick,evening_star,short,201,2012-03-29,4.323943700206851
candlestick,hanging_man,short,1962,2019-04-01,4.319177091391159
candlestick,tweezer_bottom,long,316,2012-09-12,4.316283579435683
candlestick,hammer,long,316,2012-09-12,4.316283579435683
candlestick,tweezer_bottom,long,1382,2016-12-07,4.314150201018022
structure,hs_bottom,long,1382,2016-12-07,4.314150201018022
candlestick,bullish_engulfing,long,2879,2022-11-17,-4.312632661462021
candlestick,marubozu,short,941,2015-03-11,4.303012293973109
candlestick,tweezer_top,short,735,2014-05-15,4.298428302206124
candlestick,bearish_engulfing,short,735,2014-05-15,4.298428302206124
candlestick,bullish_harami,long,3673,2026-01-21,4.292350149322335
candlestick,tweezer_bottom,long,3097,2023-10-03,4.2923488499174125
candlestick,tweezer_top,short,3175,2024-01-25,-4.284900934175499
candlestick,piercing,long,2398,2020-12-21,4.281373840820469
candlestick,inverted_hammer,long,985,2015-05-13,4.269500168408543
candlestick,marubozu,long,1947,2019-03-11,4.26495536228324
structure,double_bottom,long,1947,2019-03-11,4.26495536228324
candlestick,bullish_engulfing,long,2374,2020-11-16,-4.26434310280555
candlestick,shooting_star,short,61,2011-09-08,4.258857085578096
candlestick,piercing,long,1261,2016-06-16,-4.254230031829943
candlestick,bearish_engulfing,short,974,2015-04-28,-4.250915690981467
candlestick,tweezer_top,short,2976,2023-04-11,4.247513495914715
candlestick,bearish_engulfing,short,2976,2023-04-11,4.247513495914715
structure,bear_flag,short,1998,2019-05-22,-4.218181150328042
structure,double_top,short,2669,2022-01-19,-4.2170454713394445
candlestick,bullish_engulfing,long,327,2012-09-27,-4.216814913667923
candlestick,morning_star,long,327,2012-09-27,-4.216814913667923
candlestick,tweezer_bottom,long,327,2012-09-27,-4.216814913667923
candlestick,bullish_harami,long,364,2012-11-21,4.197966606805056
structure,hs_bottom,long,2684,2022-02-09,-4.197863596396544
structure,bull_flag,long,2684,2022-02-09,-4.197863596396544
candlestick,tweezer_top,short,2138,2019-12-10,4.193973028636486
candlestick,bearish_engulfing,short,584,2013-10-08,4.193863323722799
candlestick,bearish_harami,short,3429,2025-01-30,-4.192092095036458
structure,double_top,short,1041,2015-08-03,-4.179335085783664
candlestick,hanging_man,short,25,2011-07-19,4.176724385323584
candlestick,inverted_hammer,long,2600,2021-10-11,4.166372838008734
candlestick,hanging_man,short,1802,2018-08-09,4.165069295705507
candlestick,hammer,long,2441,2021-02-24,-4.164340872952472
candlestick,shooting_star,short,2254,2020-05-28,4.163393558523174
