event_type,name,direction,loc,ts,outcome_fwd6_pct
candlestick,bearish_harami,short,1180,2017-01-27,-0.09078160374984358
candlestick,tweezer_bottom,long,1100,2016-10-03,0.0854240946663442
candlestick,bullish_engulfing,long,1458,2018-03-07,0.08164710195563497
structure,hs_bottom,long,1458,2018-03-07,0.08164710195563497
candlestick,evening_star,short,3531,2026-06-05,0.0809410571247892
candlestick,tweezer_bottom,long,1718,2019-03-20,0.06648972964717002
candlestick,hammer,long,1441,2018-02-09,-0.05678615817899597
candlestick,bullish_harami,long,1441,2018-02-09,-0.05678615817899597
candlestick,piercing,long,2775,2023-05-31,-0.052891601613724144
candlestick,tweezer_top,short,601,2014-10-09,0.05268513266160627
structure,bull_flag,long,2276,2021-06-07,0.05051204305573652
candlestick,bearish_harami,short,1686,2019-02-01,0.048269005506552456
candlestick,shooting_star,short,1686,2019-02-01,0.048269005506552456
candlestick,inverted_hammer,long,3168,2024-12-20,0.04442712782998719
candlestick,shooting_star,short,3499,2026-04-21,0.04185877795547201
candlestick,bearish_harami,short,2789,2023-06-21,-0.03906258465365953
candlestick,tweezer_top,short,2789,2023-06-21,-0.03906258465365953
candlestick,marubozu,long,1085,2016-09-12,-0.03885542840095861
candlestick,piercing,long,1085,2016-09-12,-0.03885542840095861
candlestick,bullish_engulfing,long,2855,2023-09-25,0.03657077886223184
candlestick,tweezer_top,short,1248,2017-05-05,-0.03328211523533766
structure,double_top,short,1657,2018-12-19,-0.030027426652971475
candlestick,bearish_engulfing,short,1571,2018-08-16,-0.02862223962867426
candlestick,shooting_star,short,2778,2023-06-05,-0.02579583641256606
candlestick,bullish_engulfing,long,2195,2021-02-09,-0.022266675032714796
candlestick,marubozu,long,1398,2017-12-07,0.022201224752036206
candlestick,tweezer_top,short,1378,2017-11-08,0.016706827636865967
candlestick,marubozu,short,2483,2022-03-31,-0.013491086173112045
candlestick,bullish_harami,long,617,2014-10-31,0.013337960415253132
structure,double_bottom,long,570,2014-08-26,-0.013167636059797339
candlestick,evening_star,short,3539,2026-06-17,
candlestick,hammer,long,3540,2026-06-18,
candlestick,bullish_harami,long,3540,2026-06-18,
