event_type,name,direction,loc,ts,outcome_fwd6_pct
candlestick,piercing,long,2961,2023-03-20,1.9691128818278205
candlestick,bearish_engulfing,short,1551,2017-08-10,-1.9667433164361134
candlestick,tweezer_top,short,1551,2017-08-10,-1.9667433164361134
structure,double_bottom,long,709,2014-04-08,-1.9618271130336011
candlestick,tweezer_top,short,1309,2016-08-24,1.9535081443774285
candlestick,marubozu,long,2566,2021-08-23,1.944621742488653
candlestick,hanging_man,short,487,2013-05-21,-1.9436947034081633
candlestick,hanging_man,short,656,2014-01-22,-1.933875062570002
candlestick,tweezer_top,short,1002,2015-06-08,-1.931037068225314
candlestick,bullish_harami,long,1402,2017-01-06,-1.930168287897522
candlestick,tweezer_bottom,long,1402,2017-01-06,-1.930168287897522
candlestick,bullish_harami,long,2491,2021-05-06,-1.92797450616999
candlestick,tweezer_bottom,long,275,2012-07-16,1.9047657792891077
candlestick,hanging_man,short,2410,2021-01-08,-1.8942827378389149
candlestick,morning_star,long,1611,2017-11-03,1.8879726717852232
candlestick,marubozu,long,135,2011-12-22,-1.8867889948915777
candlestick,tweezer_top,short,2395,2020-12-16,-1.8784268900358985
candlestick,bearish_harami,short,677,2014-02-21,-1.8776806502022687
structure,double_bottom,long,2411,2021-01-11,-1.8775443392219853
candlestick,bearish_harami,short,3557,2025-08-05,1.8680589777124605
candlestick,tweezer_top,short,3557,2025-08-05,1.8680589777124605
candlestick,tweezer_top,short,938,2015-03-06,1.862519501687221
candlestick,bearish_harami,short,938,2015-03-06,1.862519501687221
candlestick,inverted_hammer,long,3222,2024-04-03,1.8569314386139617
structure,double_top,short,3059,2023-08-09,1.8564668413403664
candlestick,tweezer_top,short,1340,2016-10-07,-1.8549001277581214
candlestick,bearish_engulfing,short,764,2014-06-26,1.8518540161454573
candlestick,bearish_harami,short,870,2014-11-25,1.847355773270761
candlestick,tweezer_bottom,long,3771,2026-06-11,1.8450719331226038
candlestick,tweezer_top,short,51,2011-08-24,1.8404853573238975
candlestick,bearish_harami,short,51,2011-08-24,1.8404853573238975
candlestick,hanging_man,short,51,2011-08-24,1.8404853573238975
candlestick,bullish_harami,long,2387,2020-12-04,-1.8402099592202383
candlestick,bearish_engulfing,short,1708,2018-03-27,-1.835755394886374
structure,bull_flag,long,3021,2023-06-14,-1.8326906155274683
candlestick,marubozu,long,732,2014-05-12,-1.8299267151605083
candlestick,hanging_man,short,1789,2018-07-23,-1.8243050558695382
structure,bull_flag,long,3511,2025-05-29,1.8176584057191243
candlestick,bullish_harami,long,2088,2019-09-30,1.815361591430288
candlestick,marubozu,long,588,2013-10-14,1.8076176043104357
candlestick,bearish_engulfing,short,506,2013-06-18,-1.8055570732663575
candlestick,hanging_man,short,1687,2018-02-26,-1.7925270736285432
candlestick,evening_star,short,3011,2023-05-31,1.7867492051789704
candlestick,bearish_engulfing,short,3711,2026-03-17,-1.7864014350793982
candlestick,morning_star,long,1045,2015-08-07,1.7841552497061006
structure,double_bottom,long,1045,2015-08-07,1.7841552497061006
candlestick,hammer,long,1779,2018-07-09,1.7813450661232066
structure,bull_flag,long,934,2015-03-02,1.7699098239742965
candlestick,bullish_engulfing,long,934,2015-03-02,1.7699098239742965
candlestick,bearish_engulfing,short,329,2012-10-01,-1.7530488774428592
