scan_date,ts,ticker,method,name,direction,mr_score,mr_oversold,confluence_n,above_ema200,rsi,cc_ret,base_n,base_avg_fwd5,base_win5,conviction,needs_5m_confirm,explained_by,liq_tier,entry_px,exp_firstleg_pct,target_px,exp_firstleg_bars,retrace_frac,add_dip_px,exp_wholerun_pct,base_scope
2026-06-26,2026-06-26,PYPL,structure,hs_bottom,long,-0.3732850650189116,0,2,0,55.67229148045085,4.506842376766973,11948,0.52,55.1,0.724,True,"[tier] base 11948x avg5 +0.52% win 55%; mr -0.37; <200EMA; tier T1 tgt +9.2% (~5b), add-dip @78% retrace",T1,44.290000915527344,9.185,48.358,5,0.78,45.185,14.425,tier
2026-06-26,2026-06-26,CB,structure,double_bottom,long,-0.9419055040306,0,3,1,64.80661477869253,3.210203398242295,42100,0.233,52.8,0.72,True,"[tier] base 42100x avg5 +0.23% win 53%; mr -0.94; >200EMA; tier T1 tgt +9.2% (~5b), add-dip @78% retrace",T1,341.44000244140625,9.185,372.8013,5,0.78,348.3395,14.425,tier
2026-06-26,2026-06-26,UNH,structure,bull_flag,long,-1.229588721554609,0,3,1,71.54566723378518,2.974518303239404,19007,0.334,52.2,0.707,True,"[tier] base 19007x avg5 +0.33% win 52%; mr -1.23; >200EMA; tier T1 tgt +9.2% (~5b), add-dip @78% retrace",T1,427.8900146484375,9.185,467.1917,5,0.78,436.5364,14.425,tier
2026-06-26,2026-06-26,MCO,candlestick,tweezer_bottom,long,0.5488358645202914,0,1,0,50.39836575056959,2.543010939249468,81625,0.286,53.0,0.672,True,"[tier] base 81625x avg5 +0.29% win 53%; mr +0.55; <200EMA; tier T1 tgt +9.2% (~5b), add-dip @78% retrace",T1,450.010009765625,9.185,491.3434,5,0.78,459.1034,14.425,tier
2026-06-26,2026-06-26,XLY,candlestick,tweezer_bottom,long,0.8970234802667646,0,0,0,44.57927823298738,0.89987144789756,81625,0.286,53.0,0.662,True,"[tier] base 81625x avg5 +0.29% win 53%; mr +0.90; <200EMA; tier T1 tgt +9.2% (~5b), add-dip @78% retrace",T1,114.37000274658203,9.185,124.8749,5,0.78,116.6811,14.425,tier
2026-06-26,2026-06-26,MRNA,candlestick,bullish_engulfing,long,-1.2697462085306446,0,3,1,71.2421439420718,12.5857684402785,71523,0.3,52.5,0.657,True,"[tier] base 71523x avg5 +0.30% win 52%; mr -1.27; >200EMA; tier T1 tgt +9.2% (~5b), add-dip @78% retrace",T1,67.2699966430664,9.185,73.4487,5,0.78,68.6293,14.425,tier
2026-06-26,2026-06-26,TSLA,candlestick,morning_star,long,0.7257336453495634,0,0,0,41.1951874013662,1.223607484974698,16548,0.341,51.9,0.644,True,"[tier] base 16548x avg5 +0.34% win 52%; mr +0.73; <200EMA; tier T1 tgt +9.2% (~5b), add-dip @78% retrace",T1,379.7099914550781,9.185,414.5864,5,0.78,387.3828,14.425,tier
2026-06-26,2026-06-26,MCO,candlestick,piercing,long,0.5488358645202914,0,1,0,50.39836575056959,2.543010939249468,11125,0.264,51.9,0.643,True,"[tier] base 11125x avg5 +0.26% win 52%; mr +0.55; <200EMA; tier T1 tgt +9.2% (~5b), add-dip @78% retrace",T1,450.010009765625,9.185,491.3434,5,0.78,459.1034,14.425,tier
2026-06-26,2026-06-26,AFL,structure,double_bottom,long,-0.7596624654771867,0,2,1,61.975958996241545,1.6239517165104633,42100,0.233,52.8,0.642,True,"[tier] base 42100x avg5 +0.23% win 53%; mr -0.76; >200EMA; tier T1 tgt +9.2% (~5b), add-dip @78% retrace",T1,120.1500015258789,9.185,131.1858,5,0.78,122.5779,14.425,tier
2026-06-26,2026-06-26,MA,candlestick,bullish_engulfing,long,0.05502427310439848,0,2,0,54.2216306350754,2.0657725821302098,71523,0.3,52.5,0.637,True,"[tier] base 71523x avg5 +0.30% win 52%; mr +0.06; <200EMA; tier T1 tgt +9.2% (~5b), add-dip @78% retrace",T1,499.0199890136719,9.185,544.855,5,0.78,509.1037,14.425,tier
2026-06-26,2026-06-26,TROW,candlestick,tweezer_bottom,long,-0.9180379027356594,0,2,1,64.82421284939365,3.69569347424874,81625,0.286,53.0,0.636,True,"[tier] base 81625x avg5 +0.29% win 53%; mr -0.92; >200EMA; tier T1 tgt +9.2% (~5b), add-dip @78% retrace",T1,110.2699966430664,9.185,120.3983,5,0.78,112.4982,14.425,tier
2026-06-26,2026-06-26,MA,candlestick,tweezer_bottom,long,0.05502427310439848,0,2,0,54.2216306350754,2.0657725821302098,81625,0.286,53.0,0.625,True,"[tier] base 81625x avg5 +0.29% win 53%; mr +0.06; <200EMA; tier T1 tgt +9.2% (~5b), add-dip @78% retrace",T1,499.0199890136719,9.185,544.855,5,0.78,509.1037,14.425,tier
2026-06-26,2026-06-26,TSLA,candlestick,bullish_engulfing,long,0.7257336453495634,0,0,0,41.1951874013662,1.223607484974698,71523,0.3,52.5,0.605,True,"[tier] base 71523x avg5 +0.30% win 52%; mr +0.73; <200EMA; tier T1 tgt +9.2% (~5b), add-dip @78% retrace",T1,379.7099914550781,9.185,414.5864,5,0.78,387.3828,14.425,tier
2026-06-26,2026-06-26,IQV,candlestick,marubozu,long,-0.6094113809313351,0,2,1,63.43105821853971,2.526421122623934,35446,0.135,50.7,0.593,True,"[tier] base 35446x avg5 +0.13% win 51%; mr -0.61; >200EMA; tier T1 tgt +9.2% (~5b), add-dip @78% retrace",T1,191.13999938964844,9.185,208.6962,5,0.78,195.0024,14.425,tier
2026-06-26,2026-06-26,MSI,candlestick,bullish_engulfing,long,0.6411753828195325,0,0,0,47.54675941844005,1.481072199233413,71523,0.3,52.5,0.572,True,"[tier] base 71523x avg5 +0.30% win 52%; mr +0.64; <200EMA; tier T1 tgt +9.2% (~5b), add-dip @78% retrace",T1,402.8900146484375,9.185,439.8955,5,0.78,411.0312,14.425,tier
2026-06-26,2026-06-26,CBRE,structure,hs_bottom,long,-0.3825249252376422,0,1,0,57.62761507398337,2.0954020114888783,11948,0.52,55.1,0.57,True,"[tier] base 11948x avg5 +0.52% win 55%; mr -0.38; <200EMA; tier T1 tgt +9.2% (~5b), add-dip @78% retrace",T1,137.39999389648438,9.185,150.0202,5,0.78,140.1764,14.425,tier
2026-06-26,2026-06-26,UNH,candlestick,marubozu,long,-1.229588721554609,0,3,1,71.54566723378518,2.974518303239404,35446,0.135,50.7,0.495,True,"[tier] base 35446x avg5 +0.13% win 51%; mr -1.23; >200EMA; tier T1 tgt +9.2% (~5b), add-dip @78% retrace",T1,427.8900146484375,9.185,467.1917,5,0.78,436.5364,14.425,tier
2026-06-26,2026-06-26,XLV,candlestick,marubozu,long,-1.2406114710167866,0,3,1,71.32934073526192,3.0264032045907108,35446,0.135,50.7,0.49,True,"[tier] base 35446x avg5 +0.13% win 51%; mr -1.24; >200EMA; tier T1 tgt +9.2% (~5b), add-dip @78% retrace",T1,160.33999633789062,9.185,175.0672,5,0.78,163.58,14.425,tier
2026-06-26,2026-06-26,LLY,structure,double_bottom,long,-1.1763076016295568,0,2,1,72.34975044039099,7.132284394648392,42100,0.233,52.8,0.476,True,"[tier] base 42100x avg5 +0.23% win 53%; mr -1.18; >200EMA; tier T1 tgt +9.2% (~5b), add-dip @78% retrace",T1,1208.1199951171875,9.185,1319.0858,5,0.78,1232.5325,14.425,tier
2026-06-26,2026-06-26,PYPL,candlestick,bullish_engulfing,long,-0.3732850650189116,0,2,0,55.67229148045085,4.506842376766973,71523,0.3,52.5,0.466,True,"[tier] base 71523x avg5 +0.30% win 52%; mr -0.37; <200EMA; tier T1 tgt +9.2% (~5b), add-dip @78% retrace",T1,44.290000915527344,9.185,48.358,5,0.78,45.185,14.425,tier
2026-06-26,2026-06-26,PYPL,candlestick,tweezer_bottom,long,-0.3732850650189116,0,2,0,55.67229148045085,4.506842376766973,81625,0.286,53.0,0.454,True,"[tier] base 81625x avg5 +0.29% win 53%; mr -0.37; <200EMA; tier T1 tgt +9.2% (~5b), add-dip @78% retrace",T1,44.290000915527344,9.185,48.358,5,0.78,45.185,14.425,tier
2026-06-26,2026-06-26,VICI,candlestick,marubozu,long,0.3553948060910112,0,1,0,46.58919178885242,2.563129966933775,35446,0.135,50.7,0.429,True,"[tier] base 35446x avg5 +0.13% win 51%; mr +0.36; <200EMA; tier T1 tgt +9.2% (~5b), add-dip @78% retrace",T1,27.209999084472656,9.185,29.7092,5,0.78,27.7598,14.425,tier
2026-06-26,2026-06-26,MRK,candlestick,marubozu,long,-1.4258543964973958,0,3,1,69.58801313095839,2.5587937759708135,35446,0.135,50.7,0.416,True,"[tier] base 35446x avg5 +0.13% win 51%; mr -1.43; >200EMA; tier T1 tgt +9.2% (~5b), add-dip @78% retrace",T1,128.66000366210938,9.185,140.4774,5,0.78,131.2598,14.425,tier
2026-06-26,2026-06-26,PANW,structure,bull_flag,long,-1.2838906067256695,0,1,1,70.26842082350008,3.790649973714011,19007,0.334,52.2,0.385,True,"[tier] base 19007x avg5 +0.33% win 52%; mr -1.28; >200EMA; tier T1 tgt +9.2% (~5b), add-dip @78% retrace",T1,304.20001220703125,9.185,332.1408,5,0.78,310.347,14.425,tier
2026-06-26,2026-06-26,LLY,candlestick,marubozu,long,-1.1763076016295568,0,2,1,72.34975044039099,7.132284394648392,35446,0.135,50.7,0.366,True,"[tier] base 35446x avg5 +0.13% win 51%; mr -1.18; >200EMA; tier T1 tgt +9.2% (~5b), add-dip @78% retrace",T1,1208.1199951171875,9.185,1319.0858,5,0.78,1232.5325,14.425,tier
2026-06-26,2026-06-26,ABBV,candlestick,marubozu,long,-1.5711284377161736,0,3,1,76.53024620146469,4.1992295547821135,35446,0.135,50.7,0.358,True,"[tier] base 35446x avg5 +0.13% win 51%; mr -1.57; >200EMA; tier T1 tgt +9.2% (~5b), add-dip @78% retrace",T1,253.35000610351562,9.185,276.6202,5,0.78,258.4694,14.425,tier
2026-06-26,2026-06-26,PYPL,candlestick,marubozu,long,-0.3732850650189116,0,2,0,55.67229148045085,4.506842376766973,35446,0.135,50.7,0.287,True,"[tier] base 35446x avg5 +0.13% win 51%; mr -0.37; <200EMA; tier T1 tgt +9.2% (~5b), add-dip @78% retrace",T1,44.290000915527344,9.185,48.358,5,0.78,45.185,14.425,tier
2026-06-26,2026-06-26,SYK,candlestick,marubozu,long,-0.7973501658507066,0,2,0,64.86958646414891,5.251338734223743,35446,0.135,50.7,0.118,True,"[tier] base 35446x avg5 +0.13% win 51%; mr -0.80; <200EMA; tier T1 tgt +9.2% (~5b), add-dip @78% retrace",T1,332.7099914550781,9.185,363.2694,5,0.78,339.4331,14.425,tier
